id,title,summary,authors,published,author_count
http://arxiv.org/abs/2405.20830v1,"Self-Augmented Preference Optimization: Off-Policy Paradigms for
  Language Model Alignment","  Traditional language model alignment methods, such as Direct Preference
Optimization (DPO), are limited by their dependence on static, pre-collected
paired preference data, which hampers their adaptability and practical
applicability. To overcome this limitation, we introduce Self-Augmented
Preference Optimization (SAPO), an effective and scalable training paradigm
that does not require existing paired data. Building on the self-play concept,
which autonomously generates negative responses, we further incorporate an
off-policy learning pipeline to enhance data exploration and exploitation.
Specifically, we employ an Exponential Moving Average (EMA) model in
conjunction with a replay buffer to enable dynamic updates of response
segments, effectively integrating real-time feedback with insights from
historical data. Our comprehensive evaluations of the LLaMA3-8B and Mistral-7B
models across benchmarks, including the Open LLM Leaderboard, IFEval,
AlpacaEval 2.0, and MT-Bench, demonstrate that SAPO matches or surpasses
established offline contrastive baselines, such as DPO and Odds Ratio
Preference Optimization, and outperforms offline self-play methods like SPIN.
Our code is available at https://github.com/yinyueqin/SAPO
","['Yueqin Yin', 'Zhendong Wang', 'Yujia Xie', 'Weizhu Chen', 'Mingyuan Zhou']",2024-05-31T14:21:04Z,5
http://arxiv.org/abs/2405.20818v1,"An iterated learning model of language change that mixes supervised and
  unsupervised learning","  The iterated learning model is an agent-based model of language change in
which language is transmitted from a tutor to a pupil which itself becomes a
tutor to a new pupil, and so on. Languages that are stable, expressive, and
compositional arise spontaneously as a consequence of a language transmission
bottleneck. Previous models have implemented an agent's mapping from signals to
meanings using an artificial neural network decoder, but have relied on an
unrealistic and computationally expensive process of obversion to implement the
associated encoder, mapping from meanings to signals. Here, a new model is
presented in which both decoder and encoder are neural networks, trained
separately through supervised learning, and trained together through
unsupervised learning in the form of an autoencoder. This avoids the
substantial computational burden entailed in obversion and introduces a mixture
of supervised and unsupervised learning as observed during human development.
","['Jack Bunyan', 'Seth Bullock', 'Conor Houghton']",2024-05-31T14:14:01Z,3
http://arxiv.org/abs/2405.20755v1,"Improving code-mixed hate detection by native sample mixing: A case
  study for Hindi-English code-mixed scenario","  Hate detection has long been a challenging task for the NLP community. The
task becomes complex in a code-mixed environment because the models must
understand the context and the hate expressed through language alteration.
Compared to the monolingual setup, we see very less work on code-mixed hate as
large-scale annotated hate corpora are unavailable to make the study. To
overcome this bottleneck, we propose using native language hate samples. We
hypothesise that in the era of multilingual language models (MLMs), hate in
code-mixed settings can be detected by majorly relying on the native language
samples. Even though the NLP literature reports the effectiveness of MLMs on
hate detection in many cross-lingual settings, their extensive evaluation in a
code-mixed scenario is yet to be done. This paper attempts to fill this gap
through rigorous empirical experiments. We considered the Hindi-English
code-mixed setup as a case study as we have the linguistic expertise for the
same. Some of the interesting observations we got are: (i) adding native hate
samples in the code-mixed training set, even in small quantity, improved the
performance of MLMs for code-mixed hate detection, (ii) MLMs trained with
native samples alone observed to be detecting code-mixed hate to a large
extent, (iii) The visualisation of attention scores revealed that, when native
samples were included in training, MLMs could better focus on the hate emitting
words in the code-mixed context, and (iv) finally, when hate is subjective or
sarcastic, naively mixing native samples doesn't help much to detect code-mixed
hate. We will release the data and code repository to reproduce the reported
results.
","['Debajyoti Mazumder', 'Aakash Kumar', 'Jasabanta Patro']",2024-05-31T11:43:31Z,3
http://arxiv.org/abs/2405.20703v1,"It is Simple Sometimes: A Study On Improving Aspect-Based Sentiment
  Analysis Performance","  Aspect-Based Sentiment Analysis (ABSA) involves extracting opinions from
textual data about specific entities and their corresponding aspects through
various complementary subtasks. Several prior research has focused on
developing ad hoc designs of varying complexities for these subtasks. In this
paper, we present a generative framework extensible to any ABSA subtask. We
build upon the instruction tuned model proposed by Scaria et al. (2023), who
present an instruction-based model with task descriptions followed by
in-context examples on ABSA subtasks. We propose PFInstruct, an extension to
this instruction learning paradigm by appending an NLP-related task prefix to
the task description. This simple approach leads to improved performance across
all tested SemEval subtasks, surpassing previous state-of-the-art (SOTA) on the
ATE subtask (Rest14) by +3.28 F1-score, and on the AOOE subtask by an average
of +5.43 F1-score across SemEval datasets. Furthermore, we explore the impact
of the prefix-enhanced prompt quality on the ABSA subtasks and find that even a
noisy prefix enhances model performance compared to the baseline. Our method
also achieves competitive results on a biomedical domain dataset (ERSA).
","['Laura Cabello', 'Uchenna Akujuobi']",2024-05-31T08:57:09Z,2
http://arxiv.org/abs/2405.20684v1,Joint Embeddings for Graph Instruction Tuning,"  Large Language Models (LLMs) have achieved impressive performance in text
understanding and have become an essential tool for building smart assistants.
Originally focusing on text, they have been enhanced with multimodal
capabilities in recent works that successfully built visual instruction
following assistants. As far as the graph modality goes, however, no such
assistants have yet been developed. Graph structures are complex in that they
represent relation between different features and are permutation invariant.
Moreover, representing them in purely textual form does not always lead to good
LLM performance even for finetuned models. As a result, there is a need to
develop a new method to integrate graphs in LLMs for general graph
understanding. This work explores the integration of the graph modality in LLM
for general graph instruction following tasks. It aims at producing a deep
learning model that enhances an underlying LLM with graph embeddings and trains
it to understand them and to produce, given an instruction, an answer grounded
in the graph representation. The approach performs significantly better than a
graph to text approach and remains consistent even for larger graphs.
","['Vlad Argatu', 'Aaron Haag', 'Oliver Lohse']",2024-05-31T08:26:47Z,3
http://arxiv.org/abs/2405.20657v1,DORY: Deliberative Prompt Recovery for LLM,"  Prompt recovery in large language models (LLMs) is crucial for understanding
how LLMs work and addressing concerns regarding privacy, copyright, etc. The
trend towards inference-only APIs complicates this task by restricting access
to essential outputs for recovery. To tackle this challenge, we extract
prompt-related information from limited outputs and identify a strong(negative)
correlation between output probability-based uncertainty and the success of
prompt recovery. This finding led to the development of Deliberative PrOmpt
RecoverY (DORY), our novel approach that leverages uncertainty to recover
prompts accurately. DORY involves reconstructing drafts from outputs, refining
these with hints, and filtering out noise based on uncertainty. Our evaluation
across diverse LLMs and prompt benchmarks shows that DORY outperforms existing
baselines, improving performance by approximately 10.82% and establishing a new
state-of-the-art record in prompt recovery tasks. Significantly, DORY operates
using a single LLM without any external resources or model, offering a
cost-effective, user-friendly prompt recovery solution.
","['Lirong Gao', 'Ru Peng', 'Yiming Zhang', 'Junbo Zhao']",2024-05-31T07:51:16Z,4
http://arxiv.org/abs/2405.20654v1,"Passage-specific Prompt Tuning for Passage Reranking in Question
  Answering with Large Language Models","  Effective passage retrieval and reranking methods have been widely utilized
to identify suitable candidates in open-domain question answering tasks, recent
studies have resorted to LLMs for reranking the retrieved passages by the
log-likelihood of the question conditioned on each passage. Although these
methods have demonstrated promising results, the performance is notably
sensitive to the human-written prompt (or hard prompt), and fine-tuning LLMs
can be computationally intensive and time-consuming. Furthermore, this approach
limits the leverage of question-passage relevance pairs and passage-specific
knowledge to enhance the ranking capabilities of LLMs. In this paper, we
propose passage-specific prompt tuning for reranking in open-domain question
answering (PSPT): a parameter-efficient method that fine-tunes learnable
passage-specific soft prompts, incorporating passage-specific knowledge from a
limited set of question-passage relevance pairs. The method involves ranking
retrieved passages based on the log-likelihood of the model generating the
question conditioned on each passage and the learned soft prompt. We conducted
extensive experiments utilizing the Llama-2-chat-7B model across three publicly
available open-domain question answering datasets and the results demonstrate
the effectiveness of the proposed approach.
","['Xuyang Wu', 'Zhiyuan Peng', 'Sravanthi Rajanala', 'Hsin-Tai Wu', 'Yi Fang']",2024-05-31T07:43:42Z,5
http://arxiv.org/abs/2405.20649v1,Reward-based Input Construction for Cross-document Relation Extraction,"  Relation extraction (RE) is a fundamental task in natural language
processing, aiming to identify relations between target entities in text. While
many RE methods are designed for a single sentence or document, cross-document
RE has emerged to address relations across multiple long documents. Given the
nature of long documents in cross-document RE, extracting document embeddings
is challenging due to the length constraints of pre-trained language models.
Therefore, we propose REward-based Input Construction (REIC), the first
learning-based sentence selector for cross-document RE. REIC extracts sentences
based on relational evidence, enabling the RE module to effectively infer
relations. Since supervision of evidence sentences is generally unavailable, we
train REIC using reinforcement learning with RE prediction scores as rewards.
Experimental results demonstrate the superiority of our method over heuristic
methods for different RE structures and backbones in cross-document RE. Our
code is publicly available at https://github.com/aailabkaist/REIC.
","['Byeonghu Na', 'Suhyeon Jo', 'Yeongmin Kim', 'Il-Chul Moon']",2024-05-31T07:30:34Z,4
http://arxiv.org/abs/2405.20648v1,"Shotluck Holmes: A Family of Efficient Small-Scale Large Language Vision
  Models For Video Captioning and Summarization","  Video is an increasingly prominent and information-dense medium, yet it poses
substantial challenges for language models. A typical video consists of a
sequence of shorter segments, or shots, that collectively form a coherent
narrative. Each shot is analogous to a word in a sentence where multiple data
streams of information (such as visual and auditory data) must be processed
simultaneously. Comprehension of the entire video requires not only
understanding the visual-audio information of each shot but also requires that
the model links the ideas between each shot to generate a larger,
all-encompassing story. Despite significant progress in the field, current
works often overlook videos' more granular shot-by-shot semantic information.
In this project, we propose a family of efficient large language vision models
(LLVMs) to boost video summarization and captioning called Shotluck Holmes. By
leveraging better pretraining and data collection strategies, we extend the
abilities of existing small LLVMs from being able to understand a picture to
being able to understand a sequence of frames. Specifically, we show that
Shotluck Holmes achieves better performance than state-of-the-art results on
the Shot2Story video captioning and summary task with significantly smaller and
more computationally efficient models.
","['Richard Luo', 'Austin Peng', 'Adithya Vasudev', 'Rishabh Jain']",2024-05-31T07:30:24Z,4
http://arxiv.org/abs/2405.20646v1,"Large Language Models Enhanced Sequential Recommendation for Long-tail
  User and Item","  Sequential recommendation systems (SRS) serve the purpose of predicting
users' subsequent preferences based on their past interactions and have been
applied across various domains such as e-commerce and social networking
platforms. However, practical SRS encounters challenges due to the fact that
most users engage with only a limited number of items, while the majority of
items are seldom consumed. These challenges, termed as the long-tail user and
long-tail item dilemmas, often create obstacles for traditional SRS methods.
Mitigating these challenges is crucial as they can significantly impact user
satisfaction and business profitability. While some research endeavors have
alleviated these issues, they still grapple with issues such as seesaw or noise
stemming from the scarcity of interactions. The emergence of large language
models (LLMs) presents a promising avenue to address these challenges from a
semantic standpoint. In this study, we introduce the Large Language Models
Enhancement framework for Sequential Recommendation (LLM-ESR), which leverages
semantic embeddings from LLMs to enhance SRS performance without increasing
computational overhead. To combat the long-tail item challenge, we propose a
dual-view modeling approach that fuses semantic information from LLMs with
collaborative signals from traditional SRS. To address the long-tail user
challenge, we introduce a retrieval augmented self-distillation technique to
refine user preference representations by incorporating richer interaction data
from similar users. Through comprehensive experiments conducted on three
authentic datasets using three widely used SRS models, our proposed enhancement
framework demonstrates superior performance compared to existing methodologies.
","['Qidong Liu', 'Xian Wu', 'Xiangyu Zhao', 'Yejing Wang', 'Zijian Zhang', 'Feng Tian', 'Yefeng Zheng']",2024-05-31T07:24:42Z,7
http://arxiv.org/abs/2405.20613v1,"FineRadScore: A Radiology Report Line-by-Line Evaluation Technique
  Generating Corrections with Severity Scores","  The current gold standard for evaluating generated chest x-ray (CXR) reports
is through radiologist annotations. However, this process can be extremely
time-consuming and costly, especially when evaluating large numbers of reports.
In this work, we present FineRadScore, a Large Language Model (LLM)-based
automated evaluation metric for generated CXR reports. Given a candidate report
and a ground-truth report, FineRadScore gives the minimum number of
line-by-line corrections required to go from the candidate to the ground-truth
report. Additionally, FineRadScore provides an error severity rating with each
correction and generates comments explaining why the correction was needed. We
demonstrate that FineRadScore's corrections and error severity scores align
with radiologist opinions. We also show that, when used to judge the quality of
the report as a whole, FineRadScore aligns with radiologists as well as current
state-of-the-art automated CXR evaluation metrics. Finally, we analyze
FineRadScore's shortcomings to provide suggestions for future improvements.
","['Alyssa Huang', 'Oishi Banerjee', 'Kay Wu', 'Eduardo Pontes Reis', 'Pranav Rajpurkar']",2024-05-31T04:05:09Z,5
http://arxiv.org/abs/2405.20608v1,Identifying while Learning for Document Event Causality Identification,"  Event Causality Identification (ECI) aims to detect whether there exists a
causal relation between two events in a document. Existing studies adopt a kind
of identifying after learning paradigm, where events' representations are first
learned and then used for the identification. Furthermore, they mainly focus on
the causality existence, but ignoring causal direction. In this paper, we take
care of the causal direction and propose a new identifying while learning mode
for the ECI task. We argue that a few causal relations can be easily identified
with high confidence, and the directionality and structure of these identified
causalities can be utilized to update events' representations for boosting next
round of causality identification. To this end, this paper designs an
*iterative learning and identifying framework*: In each iteration, we construct
an event causality graph, on which events' causal structure representations are
updated for boosting causal identification. Experiments on two public datasets
show that our approach outperforms the state-of-the-art algorithms in both
evaluations for causality existence identification and direction
identification.
","['Cheng Liu', 'Wei Xiang', 'Bang Wang']",2024-05-31T03:48:00Z,3
http://arxiv.org/abs/2405.20602v1,"Masked Language Modeling Becomes Conditional Density Estimation for
  Tabular Data Synthesis","  In this paper, our goal is to generate synthetic data for heterogeneous
(mixed-type) tabular datasets with high machine learning utility (MLu). Given
that the MLu performance relies on accurately approximating the conditional
distributions, we focus on devising a synthetic data generation method based on
conditional distribution estimation. We propose a novel synthetic data
generation method, MaCoDE, by redefining the multi-class classification task of
Masked Language Modeling (MLM) as histogram-based non-parametric conditional
density estimation. Our proposed method enables estimating conditional
densities across arbitrary combinations of target and conditional variables.
Furthermore, we demonstrate that our proposed method bridges the theoretical
gap between distributional learning and MLM. To validate the effectiveness of
our proposed model, we conduct synthetic data generation experiments on 10
real-world datasets. Given the analogy between predicting masked input tokens
in MLM and missing data imputation, we also evaluate the performance of
multiple imputations on incomplete datasets with various missing data
mechanisms. Moreover, our proposed model offers the advantage of enabling
adjustments to data privacy levels without requiring re-training.
","['Seunghwan An', 'Gyeongdong Woo', 'Jaesung Lim', 'ChangHyun Kim', 'Sungchul Hong', 'Jong-June Jeon']",2024-05-31T03:26:42Z,6
http://arxiv.org/abs/2405.20588v1,"DAFNet: Dynamic Auxiliary Fusion for Sequential Model Editing in Large
  Language Models","  Recently, while large language models (LLMs) have demonstrated impressive
results, they still suffer from hallucination, i.e., the generation of false
information. Model editing is the task of fixing factual mistakes in LLMs; yet,
most previous works treat it as a one-time task, paying little attention to
ever-emerging mistakes generated by LLMs. We address the task of sequential
model editing (SME) that aims to rectify mistakes continuously. A Dynamic
Auxiliary Fusion Network (DAFNet) is designed to enhance the semantic
interaction among the factual knowledge within the entire sequence, preventing
catastrophic forgetting during the editing process of multiple knowledge
triples. Specifically, (1) for semantic fusion within a relation triple, we
aggregate the intra-editing attention flow into auto-regressive self-attention
with token-level granularity in LLMs. We further leverage multi-layer diagonal
inter-editing attention flow to update the weighted representations of the
entire sequence-level granularity. (2) Considering that auxiliary parameters
are required to store the knowledge for sequential editing, we construct a new
dataset named \textbf{DAFSet}, fulfilling recent, popular, long-tail and robust
properties to enhance the generality of sequential editing. Experiments show
DAFNet significantly outperforms strong baselines in single-turn and sequential
editing. The usage of DAFSet also consistently improves the performance of
other auxiliary network-based methods in various scenarios
","['Taolin Zhang', 'Qizhou Chen', 'Dongyang Li', 'Chengyu Wang', 'Xiaofeng He', 'Longtao Huang', 'Hui Xue', 'Jun Huang']",2024-05-31T02:56:49Z,8
http://arxiv.org/abs/2405.20914v1,"RASE: Efficient Privacy-preserving Data Aggregation against Disclosure
  Attacks for IoTs","  The growing popular awareness of personal privacy raises the following
quandary: what is the new paradigm for collecting and protecting the data
produced by ever-increasing sensor devices. Most previous studies on co-design
of data aggregation and privacy preservation assume that a trusted fusion
center adheres to privacy regimes. Very recent work has taken steps towards
relaxing the assumption by allowing data contributors to locally perturb their
own data. Although these solutions withhold some data content to mitigate
privacy risks, they have been shown to offer insufficient protection against
disclosure attacks. Aiming at providing a more rigorous data safeguard for the
Internet of Things (IoTs), this paper initiates the study of privacy-preserving
data aggregation. We propose a novel paradigm (called RASE), which can be
generalized into a 3-step sequential procedure, noise addition, followed by
random permutation, and then parameter estimation. Specially, we design a
differentially private randomizer, which carefully guides data contributors to
obfuscate the truth. Then, a shuffler is employed to receive the noisy data
from all data contributors. After that, it breaks the correct linkage between
senders and receivers by applying a random permutation. The estimation phase
involves using inaccurate data to calculate an approximate aggregate value.
Extensive simulations are provided to explore the privacy-utility landscape of
our RASE.
","['Zuyan Wang', 'Jun Tao', 'Dika Zou']",2024-05-31T15:21:38Z,3
http://arxiv.org/abs/2405.20641v1,"Query Provenance Analysis for Robust and Efficient Query-based Black-box
  Attack Defense","  Query-based black-box attacks have emerged as a significant threat to machine
learning systems, where adversaries can manipulate the input queries to
generate adversarial examples that can cause misclassification of the model. To
counter these attacks, researchers have proposed Stateful Defense Models (SDMs)
for detecting adversarial query sequences and rejecting queries that are
""similar"" to the history queries. Existing state-of-the-art (SOTA) SDMs (e.g.,
BlackLight and PIHA) have shown great effectiveness in defending against these
attacks. However, recent studies have shown that they are vulnerable to
Oracle-guided Adaptive Rejection Sampling (OARS) attacks, which is a stronger
adaptive attack strategy. It can be easily integrated with existing attack
algorithms to evade the SDMs by generating queries with fine-tuned direction
and step size of perturbations utilizing the leaked decision information from
the SDMs.
  In this paper, we propose a novel approach, Query Provenance Analysis (QPA),
for more robust and efficient SDMs. QPA encapsulates the historical
relationships among queries as the sequence feature to capture the fundamental
difference between benign and adversarial query sequences. To utilize the query
provenance, we propose an efficient query provenance analysis algorithm with
dynamic management. We evaluate QPA compared with two baselines, BlackLight and
PIHA, on four widely used datasets with six query-based black-box attack
algorithms. The results show that QPA outperforms the baselines in terms of
defense effectiveness and efficiency on both non-adaptive and adaptive attacks.
Specifically, QPA reduces the Attack Success Rate (ASR) of OARS to 4.08%,
comparing to 77.63% and 87.72% for BlackLight and PIHA, respectively. Moreover,
QPA also achieves 7.67x and 2.25x higher throughput than BlackLight and PIHA.
","['Shaofei Li', 'Ziqi Zhang', 'Haomin Jia', 'Ding Li', 'Yao Guo', 'Xiangqun Chen']",2024-05-31T06:56:54Z,6
http://arxiv.org/abs/2405.21059v1,"Unified Directly Denoising for Both Variance Preserving and Variance
  Exploding Diffusion Models","  Previous work has demonstrated that, in the Variance Preserving (VP)
scenario, the nascent Directly Denoising Diffusion Models (DDDM) can generate
high-quality images in one step while achieving even better performance in
multistep sampling. However, the Pseudo-LPIPS loss used in DDDM leads to
concerns about the bias in assessment. Here, we propose a unified DDDM (uDDDM)
framework that generates images in one-step/multiple steps for both Variance
Preserving (VP) and Variance Exploding (VE) cases. We provide theoretical
proofs of the existence and uniqueness of the model's solution paths, as well
as the non-intersecting property of the sampling paths. Additionally, we
propose an adaptive Pseudo-Huber loss function to balance the convergence to
the true solution and the stability of convergence process.Through a
comprehensive evaluation, we demonstrate that uDDDMs achieve FID scores
comparable to the best-performing methods available for CIFAR-10 in both VP and
VE. Specifically, uDDDM achieves one-step generation on CIFAR10 with FID of
2.63 and 2.53 for VE and VP respectively. By extending the sampling to 1000
steps, we further reduce FID score to 1.71 and 1.65 for VE and VP respectively,
setting state-of-the-art performance in both cases.
","['Jingjing Wang', 'Dan Zhang', 'Feng Luo']",2024-05-31T17:49:51Z,3
http://arxiv.org/abs/2405.21050v1,Spectrum-Aware Parameter Efficient Fine-Tuning for Diffusion Models,"  Adapting large-scale pre-trained generative models in a parameter-efficient
manner is gaining traction. Traditional methods like low rank adaptation
achieve parameter efficiency by imposing constraints but may not be optimal for
tasks requiring high representation capacity. We propose a novel spectrum-aware
adaptation framework for generative models. Our method adjusts both singular
values and their basis vectors of pretrained weights. Using the Kronecker
product and efficient Stiefel optimizers, we achieve parameter-efficient
adaptation of orthogonal matrices. We introduce Spectral Orthogonal
Decomposition Adaptation (SODA), which balances computational efficiency and
representation capacity. Extensive evaluations on text-to-image diffusion
models demonstrate SODA's effectiveness, offering a spectrum-aware alternative
to existing fine-tuning methods.
","['Xinxi Zhang', 'Song Wen', 'Ligong Han', 'Felix Juefei-Xu', 'Akash Srivastava', 'Junzhou Huang', 'Hao Wang', 'Molei Tao', 'Dimitris N. Metaxas']",2024-05-31T17:43:35Z,9
http://arxiv.org/abs/2405.21048v1,"Kaleido Diffusion: Improving Conditional Diffusion Models with
  Autoregressive Latent Modeling","  Diffusion models have emerged as a powerful tool for generating high-quality
images from textual descriptions. Despite their successes, these models often
exhibit limited diversity in the sampled images, particularly when sampling
with a high classifier-free guidance weight. To address this issue, we present
Kaleido, a novel approach that enhances the diversity of samples by
incorporating autoregressive latent priors. Kaleido integrates an
autoregressive language model that encodes the original caption and generates
latent variables, serving as abstract and intermediary representations for
guiding and facilitating the image generation process. In this paper, we
explore a variety of discrete latent representations, including textual
descriptions, detection bounding boxes, object blobs, and visual tokens. These
representations diversify and enrich the input conditions to the diffusion
models, enabling more diverse outputs. Our experimental results demonstrate
that Kaleido effectively broadens the diversity of the generated image samples
from a given textual description while maintaining high image quality.
Furthermore, we show that Kaleido adheres closely to the guidance provided by
the generated latent variables, demonstrating its capability to effectively
control and direct the image generation process.
","['Jiatao Gu', 'Ying Shen', 'Shuangfei Zhai', 'Yizhe Zhang', 'Navdeep Jaitly', 'Joshua M. Susskind']",2024-05-31T17:41:11Z,6
http://arxiv.org/abs/2405.21013v1,"StrucTexTv3: An Efficient Vision-Language Model for Text-rich Image
  Perception, Comprehension, and Beyond","  Text-rich images have significant and extensive value, deeply integrated into
various aspects of human life. Notably, both visual cues and linguistic symbols
in text-rich images play crucial roles in information transmission but are
accompanied by diverse challenges. Therefore, the efficient and effective
understanding of text-rich images is a crucial litmus test for the capability
of Vision-Language Models. We have crafted an efficient vision-language model,
StrucTexTv3, tailored to tackle various intelligent tasks for text-rich images.
The significant design of StrucTexTv3 is presented in the following aspects:
Firstly, we adopt a combination of an effective multi-scale reduced visual
transformer and a multi-granularity token sampler (MG-Sampler) as a visual
token generator, successfully solving the challenges of high-resolution input
and complex representation learning for text-rich images. Secondly, we enhance
the perception and comprehension abilities of StrucTexTv3 through instruction
learning, seamlessly integrating various text-oriented tasks into a unified
framework. Thirdly, we have curated a comprehensive collection of high-quality
text-rich images, abbreviated as TIM-30M, encompassing diverse scenarios like
incidental scenes, office documents, web pages, and screenshots, thereby
improving the robustness of our model. Our method achieved SOTA results in
text-rich image perception tasks, and significantly improved performance in
comprehension tasks. Among multimodal models with LLM decoder of approximately
1.8B parameters, it stands out as a leader, which also makes the deployment of
edge devices feasible. In summary, the StrucTexTv3 model, featuring efficient
structural design, outstanding performance, and broad adaptability, offers
robust support for diverse intelligent application tasks involving text-rich
images, thus exhibiting immense potential for widespread application.
","['Pengyuan Lyu', 'Yulin Li', 'Hao Zhou', 'Weihong Ma', 'Xingyu Wan', 'Qunyi Xie', 'Liang Wu', 'Chengquan Zhang', 'Kun Yao', 'Errui Ding', 'Jingdong Wang']",2024-05-31T16:55:04Z,11
http://arxiv.org/abs/2405.20987v1,"Early Stopping Criteria for Training Generative Adversarial Networks in
  Biomedical Imaging","  Generative Adversarial Networks (GANs) have high computational costs to train
their complex architectures. Throughout the training process, GANs' output is
analyzed qualitatively based on the loss and synthetic images' diversity and
quality. Based on this qualitative analysis, training is manually halted once
the desired synthetic images are generated. By utilizing an early stopping
criterion, the computational cost and dependence on manual oversight can be
reduced yet impacted by training problems such as mode collapse,
non-convergence, and instability. This is particularly prevalent in biomedical
imagery, where training problems degrade the diversity and quality of synthetic
images, and the high computational cost associated with training makes complex
architectures increasingly inaccessible. This work proposes a novel early
stopping criteria to quantitatively detect training problems, halt training,
and reduce the computational costs associated with synthesizing biomedical
images. Firstly, the range of generator and discriminator loss values is
investigated to assess whether mode collapse, non-convergence, and instability
occur sequentially, concurrently, or interchangeably throughout the training of
GANs. Secondly, utilizing these occurrences in conjunction with the Mean
Structural Similarity Index (MS-SSIM) and Fr\'echet Inception Distance (FID)
scores of synthetic images forms the basis of the proposed early stopping
criteria. This work helps identify the occurrence of training problems in GANs
using low-resource computational cost and reduces training time to generate
diversified and high-quality synthetic images.
","['Muhammad Muneeb Saad', 'Mubashir Husain Rehmani', ""Ruairi O'Reilly""]",2024-05-31T16:33:20Z,3
http://arxiv.org/abs/2405.20986v1,"Uncertainty Quantification for Bird's Eye View Semantic Segmentation:
  Methods and Benchmarks","  The fusion of raw features from multiple sensors on an autonomous vehicle to
create a Bird's Eye View (BEV) representation is crucial for planning and
control systems. There is growing interest in using deep learning models for
BEV semantic segmentation. Anticipating segmentation errors and improving the
explainability of DNNs is essential for autonomous driving, yet it is
under-studied. This paper introduces a benchmark for predictive uncertainty
quantification in BEV segmentation. The benchmark assesses various approaches
across three popular datasets using two representative backbones and focuses on
the effectiveness of predicted uncertainty in identifying misclassified and
out-of-distribution (OOD) pixels, as well as calibration. Empirical findings
highlight the challenges in uncertainty quantification. Our results find that
evidential deep learning based approaches show the most promise by efficiently
quantifying aleatoric and epistemic uncertainty. We propose the
Uncertainty-Focal-Cross-Entropy (UFCE) loss, designed for highly imbalanced
data, which consistently improves the segmentation quality and calibration.
Additionally, we introduce a vacuity-scaled regularization term that enhances
the model's focus on high uncertainty pixels, improving epistemic uncertainty
quantification.
","['Linlin Yu', 'Bowen Yang', 'Tianhao Wang', 'Kangshuo Li', 'Feng Chen']",2024-05-31T16:32:46Z,5
http://arxiv.org/abs/2405.20985v1,"DeCo: Decoupling Token Compression from Semantic Abstraction in
  Multimodal Large Language Models","  The visual projector, which bridges the vision and language modalities and
facilitates cross-modal alignment, serves as a crucial component in MLLMs.
However, measuring the effectiveness of projectors in vision-language alignment
remains under-explored, which currently can only be inferred from the
performance of MLLMs on downstream tasks. Motivated by the problem, this study
examines the projector module by interpreting the vision-language semantic flow
within MLLMs. Specifically, we trace back the semantic relevance flow from
generated language tokens to raw visual encoder patches and the intermediate
outputs produced by projectors. Our findings reveal that compressive projectors
(e.g., QFormer), abstract visual patches into a limited set of semantic
concepts, such as objects or attributes, resulting in a 'double abstraction'
phenomenon. This involves a first visual semantic abstraction by the projector
referring to pre-defined query tokens, and a second extraction by the LLM based
on text instructions. The double abstraction is inefficient in training and
will result in cumulative vision semantics deficiency. To mitigate this issue,
we propose the key insight of 'Decouple Compression from Abstraction (DeCo),
that is compressing the visual token number at the patch level by projectors
and allowing the LLM to handle visual semantic abstraction entirely.
Consequently, we adopt a simple compressor, i.e., 2D Adaptive Pooling, to
downsample visual patches in a parameter-free manner. Empirical evaluation
demonstrates that DeCo surpasses traditional compressive projectors regarding
both performance and efficiency. It achieves performance gains of 0.9%, 7.1%,
and 2.9% across the MLLM Benchmarks, Visual Localization, and Open-ended VQA
tasks with fewer trainable parameters and faster convergence speed.
","['Linli Yao', 'Lei Li', 'Shuhuai Ren', 'Lean Wang', 'Yuanxin Liu', 'Xu Sun', 'Lu Hou']",2024-05-31T16:31:38Z,7
http://arxiv.org/abs/2405.20971v1,"Amortizing intractable inference in diffusion models for vision,
  language, and control","  Diffusion models have emerged as effective distribution estimators in vision,
language, and reinforcement learning, but their use as priors in downstream
tasks poses an intractable posterior inference problem. This paper studies
amortized sampling of the posterior over data, $\mathbf{x}\sim p^{\rm
post}(\mathbf{x})\propto p(\mathbf{x})r(\mathbf{x})$, in a model that consists
of a diffusion generative model prior $p(\mathbf{x})$ and a black-box
constraint or likelihood function $r(\mathbf{x})$. We state and prove the
asymptotic correctness of a data-free learning objective, relative trajectory
balance, for training a diffusion model that samples from this posterior, a
problem that existing methods solve only approximately or in restricted cases.
Relative trajectory balance arises from the generative flow network perspective
on diffusion models, which allows the use of deep reinforcement learning
techniques to improve mode coverage. Experiments illustrate the broad potential
of unbiased inference of arbitrary posteriors under diffusion priors: in vision
(classifier guidance), language (infilling under a discrete diffusion LLM), and
multimodal data (text-to-image generation). Beyond generative modeling, we
apply relative trajectory balance to the problem of continuous control with a
score-based behavior prior, achieving state-of-the-art results on benchmarks in
offline reinforcement learning.
","['Siddarth Venkatraman', 'Moksh Jain', 'Luca Scimeca', 'Minsu Kim', 'Marcin Sendera', 'Mohsin Hasan', 'Luke Rowe', 'Sarthak Mittal', 'Pablo Lemos', 'Emmanuel Bengio', 'Alexandre Adam', 'Jarrid Rector-Brooks', 'Yoshua Bengio', 'Glen Berseth', 'Nikolay Malkin']",2024-05-31T16:18:46Z,15
